gene_id,U_statistic,p_value,bonferonni_p_value,group
ENSG00000111731,17.0,0.0412390443805,766.79879121,M2_12+M6_07
ENSG00000255670,17.0,0.0412390443805,766.79879121,M2_12+M6_07
ENSG00000163249,16.0,0.0414128021004,770.029642255,M2_12+M6_07
ENSG00000121892,16.0,0.0414128021004,770.029642255,M2_12+M6_07
ENSG00000126970,15.0,0.0414652559827,771.004969742,M2_12+M6_07
ENSG00000147471,15.0,0.0414652559827,771.004969742,M2_12+M6_07
ENSG00000163930,15.0,0.0414652559827,771.004969742,M2_12+M6_07
ENSG00000130182,15.0,0.0414652559827,771.004969742,M2_12+M6_07
ENSG00000104812,21.0,0.0417827774317,776.908963564,M2_12+M6_07
ENSG00000198369,21.0,0.0417827774317,776.908963564,M2_12+M6_07
ENSG00000148110,21.0,0.0417827774317,776.908963564,M2_12+M6_07
ENSG00000069943,19.0,0.0419237134942,779.529528711,M2_12+M6_07
ENSG00000162735,19.0,0.0419237134942,779.529528711,M2_12+M6_07
ENSG00000123570,23.0,0.0420409570896,781.709556124,M2_12+M6_07
ENSG00000141668,23.0,0.0420409570896,781.709556124,M2_12+M6_07
ENSG00000205978,23.0,0.0420409570896,781.709556124,M2_12+M6_07
ENSG00000152684,23.0,0.0420409570896,781.709556124,M2_12+M6_07
ENSG00000101343,23.0,0.0420409570896,781.709556124,M2_12+M6_07
ENSG00000272511,23.0,0.0420409570896,781.709556124,M2_12+M6_07
ENSG00000186815,32.5,0.0420970835124,782.753170829,M2_12+M6_07
ENSG00000140854,20.0,0.0421864748499,784.415313359,M2_12+M6_07
ENSG00000059758,20.0,0.0421864748499,784.415313359,M2_12+M6_07
ENSG00000175110,20.0,0.0421864748499,784.415313359,M2_12+M6_07
ENSG00000116285,20.0,0.0421864748499,784.415313359,M2_12+M6_07
ENSG00000206142,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000179104,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000104763,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000184674,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000204385,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000159346,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000268485,16.0,0.042277802152,786.113453214,M2_12+M6_07
ENSG00000114019,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000105677,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000108001,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000253848,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000163558,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000197119,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000251408,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000171462,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000154217,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000259758,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000250497,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000228532,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000092010,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000123159,15.0,0.0423515526721,787.484770386,M2_12+M6_07
ENSG00000163009,17.0,0.0424746899871,789.774385621,M2_12+M6_07
ENSG00000264558,17.0,0.0424746899871,789.774385621,M2_12+M6_07
ENSG00000183684,15.0,0.0427235466347,794.401626125,M2_12+M6_07
ENSG00000258604,15.0,0.0427235466347,794.401626125,M2_12+M6_07
ENSG00000263938,15.0,0.0427235466347,794.401626125,M2_12+M6_07
ENSG00000185823,15.0,0.0427235466347,794.401626125,M2_12+M6_07
ENSG00000130287,18.0,0.042725130958,794.431085032,M2_12+M6_07
ENSG00000071994,18.0,0.042725130958,794.431085032,M2_12+M6_07
ENSG00000128604,18.0,0.042725130958,794.431085032,M2_12+M6_07
ENSG00000241360,18.0,0.042725130958,794.431085032,M2_12+M6_07
ENSG00000262049,15.0,0.0430517462373,800.504169536,M2_12+M6_07
ENSG00000256588,15.0,0.0430517462373,800.504169536,M2_12+M6_07
ENSG00000115677,15.0,0.0430517462373,800.504169536,M2_12+M6_07
ENSG00000161040,15.0,0.0430517462373,800.504169536,M2_12+M6_07
ENSG00000266371,15.0,0.0430517462373,800.504169536,M2_12+M6_07
ENSG00000165659,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000246877,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000204842,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000130402,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000259976,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000269605,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000091436,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000260304,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000184220,16.0,0.0430735005143,800.908668563,M2_12+M6_07
ENSG00000204682,15.0,0.0433388906514,805.843332773,M2_12+M6_07
ENSG00000090621,15.0,0.0433388906514,805.843332773,M2_12+M6_07
ENSG00000272414,24.0,0.0433723131135,806.464790033,M2_12+M6_07
ENSG00000151498,24.0,0.0433723131135,806.464790033,M2_12+M6_07
ENSG00000125149,24.0,0.0433723131135,806.464790033,M2_12+M6_07
ENSG00000177946,15.0,0.0435877218373,810.470099842,M2_12+M6_07
ENSG00000228906,15.0,0.0435877218373,810.470099842,M2_12+M6_07
ENSG00000249464,15.0,0.0435877218373,810.470099842,M2_12+M6_07
ENSG00000168427,15.0,0.0435877218373,810.470099842,M2_12+M6_07
ENSG00000143368,17.0,0.0436248445816,811.160360151,M2_12+M6_07
ENSG00000047644,17.0,0.0436248445816,811.160360151,M2_12+M6_07
ENSG00000133243,17.0,0.0436248445816,811.160360151,M2_12+M6_07
ENSG00000197601,17.0,0.0436248445816,811.160360151,M2_12+M6_07
ENSG00000110400,22.0,0.0437363789956,813.234231044,M2_12+M6_07
ENSG00000253939,22.0,0.0437363789956,813.234231044,M2_12+M6_07
ENSG00000130584,22.0,0.0437363789956,813.234231044,M2_12+M6_07
ENSG00000248986,22.0,0.0437363789956,813.234231044,M2_12+M6_07
ENSG00000146576,22.0,0.0437363789956,813.234231044,M2_12+M6_07
ENSG00000183735,22.0,0.0437363789956,813.234231044,M2_12+M6_07
ENSG00000165527,15.0,0.0438009827004,814.435472331,M2_12+M6_07
ENSG00000160058,15.0,0.0438009827004,814.435472331,M2_12+M6_07
ENSG00000116521,15.0,0.0438009827004,814.435472331,M2_12+M6_07
ENSG00000112701,15.0,0.0438009827004,814.435472331,M2_12+M6_07
ENSG00000126524,15.0,0.0438009827004,814.435472331,M2_12+M6_07
ENSG00000087053,16.0,0.043802698902,814.467383384,M2_12+M6_07
ENSG00000171603,16.0,0.043802698902,814.467383384,M2_12+M6_07
ENSG00000233539,19.0,0.043834397565,815.056788323,M2_12+M6_07
ENSG00000272506,19.0,0.043834397565,815.056788323,M2_12+M6_07
ENSG00000259520,15.0,0.0439814158818,817.790446905,M2_12+M6_07
ENSG00000262079,15.0,0.0439814158818,817.790446905,M2_12+M6_07
ENSG00000166479,15.0,0.0439814158818,817.790446905,M2_12+M6_07
ENSG00000215869,15.0,0.0441317630252,820.58600169,M2_12+M6_07
ENSG00000183647,15.0,0.0441317630252,820.58600169,M2_12+M6_07
ENSG00000166582,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000108395,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000240849,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000139718,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000204544,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000124588,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000260824,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000203668,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000261541,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000159082,18.0,0.0442205752289,822.237375806,M2_12+M6_07
ENSG00000173421,15.0,0.0442547643983,822.873089223,M2_12+M6_07
ENSG00000121741,15.0,0.044353158766,824.702634095,M2_12+M6_07
ENSG00000268499,15.0,0.044353158766,824.702634095,M2_12+M6_07
ENSG00000215012,15.0,0.044353158766,824.702634095,M2_12+M6_07
ENSG00000075420,15.0,0.044429683436,826.125533809,M2_12+M6_07
ENSG00000172239,15.0,0.044429683436,826.125533809,M2_12+M6_07
ENSG00000109956,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000196696,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000131484,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000196507,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000264324,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000100227,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000205133,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000186166,20.0,0.0444617820831,826.722376054,M2_12+M6_07
ENSG00000179950,16.0,0.0444682504148,826.842648212,M2_12+M6_07
ENSG00000112033,16.0,0.0444682504148,826.842648212,M2_12+M6_07
ENSG00000264272,16.0,0.0444682504148,826.842648212,M2_12+M6_07
ENSG00000230912,16.0,0.0444682504148,826.842648212,M2_12+M6_07
ENSG00000271717,16.0,0.0444682504148,826.842648212,M2_12+M6_07
ENSG00000120008,21.0,0.0444805226714,827.070838551,M2_12+M6_07
ENSG00000258592,21.0,0.0444805226714,827.070838551,M2_12+M6_07
ENSG00000264015,21.0,0.0444805226714,827.070838551,M2_12+M6_07
ENSG00000172059,21.0,0.0444805226714,827.070838551,M2_12+M6_07
ENSG00000043514,15.0,0.0444870744141,827.192661655,M2_12+M6_07
ENSG00000151532,15.0,0.0444870744141,827.192661655,M2_12+M6_07
ENSG00000203650,15.0,0.0444870744141,827.192661655,M2_12+M6_07
ENSG00000167508,15.0,0.0444870744141,827.192661655,M2_12+M6_07
ENSG00000171863,15.0,0.0444870744141,827.192661655,M2_12+M6_07
ENSG00000245667,15.0,0.0445280666194,827.954870722,M2_12+M6_07
ENSG00000260862,15.0,0.0445280666194,827.954870722,M2_12+M6_07
ENSG00000249667,15.0,0.0445280666194,827.954870722,M2_12+M6_07
ENSG00000235726,15.0,0.0445280666194,827.954870722,M2_12+M6_07
ENSG00000186188,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000009765,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000236467,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000104824,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000272563,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000049541,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000237588,15.0,0.0445553941226,828.462998316,M2_12+M6_07
ENSG00000156011,15.0,0.044571790379,828.767870307,M2_12+M6_07
ENSG00000130522,15.0,0.0445799884377,828.920305011,M2_12+M6_07
ENSG00000100591,15.0,0.0445799884377,828.920305011,M2_12+M6_07
ENSG00000002746,15.0,0.0445799884377,828.920305011,M2_12+M6_07
ENSG00000236535,15.0,0.0445799884377,828.920305011,M2_12+M6_07
ENSG00000118579,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000148798,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000124831,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000246174,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000129559,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000101182,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000136048,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000109654,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000261663,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000249459,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000125676,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000258017,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000164902,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000249961,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000228022,15.0,0.0445827211137,828.971116388,M2_12+M6_07
ENSG00000227007,17.0,0.044692287936,831.008401881,M2_12+M6_07
ENSG00000182606,17.0,0.044692287936,831.008401881,M2_12+M6_07
ENSG00000266402,17.0,0.044692287936,831.008401881,M2_12+M6_07
ENSG00000235997,16.0,0.0450730428971,838.088159629,M2_12+M6_07
ENSG00000181982,23.0,0.0456126231426,848.121114714,M2_12+M6_07
ENSG00000234377,23.0,0.0456126231426,848.121114714,M2_12+M6_07
ENSG00000185634,18.0,0.0456183192327,848.227027813,M2_12+M6_07
ENSG00000151553,18.0,0.0456183192327,848.227027813,M2_12+M6_07
ENSG00000151502,16.0,0.0456199862936,848.258025143,M2_12+M6_07
ENSG00000151849,16.0,0.0456199862936,848.258025143,M2_12+M6_07
ENSG00000065000,16.0,0.0456199862936,848.258025143,M2_12+M6_07
ENSG00000148218,16.0,0.0456199862936,848.258025143,M2_12+M6_07
ENSG00000160094,19.0,0.0456309758076,848.462364166,M2_12+M6_07
ENSG00000205266,19.0,0.0456309758076,848.462364166,M2_12+M6_07
ENSG00000242550,19.0,0.0456309758076,848.462364166,M2_12+M6_07
ENSG00000160013,17.0,0.0456799417262,849.372836457,M2_12+M6_07
ENSG00000147010,17.0,0.0456799417262,849.372836457,M2_12+M6_07
ENSG00000138190,17.0,0.0456799417262,849.372836457,M2_12+M6_07
ENSG00000101353,17.0,0.0456799417262,849.372836457,M2_12+M6_07
ENSG00000012048,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000222044,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000092108,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000123545,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000223770,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000050628,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000168298,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000224559,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000072364,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000269905,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000140022,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000166012,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000151640,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000103942,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000104093,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000105404,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000168216,16.0,0.0461120031773,857.406587079,M2_12+M6_07
ENSG00000011465,15.5,0.0462367801333,859.726689799,M2_12+M6_07
ENSG00000204387,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000230732,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000029725,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000119285,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000105270,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000138688,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000258820,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000141076,16.0,0.0465520217922,865.588293204,M2_12+M6_07
ENSG00000182195,17.0,0.0465908275354,866.309847192,M2_12+M6_07
ENSG00000113595,17.0,0.0465908275354,866.309847192,M2_12+M6_07
ENSG00000158019,20.0,0.0466075903076,866.621534179,M2_12+M6_07
ENSG00000178187,20.0,0.0466075903076,866.621534179,M2_12+M6_07
ENSG00000138769,20.0,0.0466075903076,866.621534179,M2_12+M6_07
ENSG00000133640,20.0,0.0466075903076,866.621534179,M2_12+M6_07
ENSG00000006695,20.0,0.0466075903076,866.621534179,M2_12+M6_07
ENSG00000213930,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000251349,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000186625,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000136280,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000167114,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000160200,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000254804,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000198909,22.0,0.0467594664251,869.445518708,M2_12+M6_07
ENSG00000153113,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000241878,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000138685,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000120055,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000004897,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000130477,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000138075,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000101333,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000198216,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000120833,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000187391,18.0,0.0469212891017,872.454449557,M2_12+M6_07
ENSG00000152763,16.0,0.0469429710763,872.857604193,M2_12+M6_07
ENSG00000273108,16.0,0.0469429710763,872.857604193,M2_12+M6_07
ENSG00000113597,16.0,0.0469429710763,872.857604193,M2_12+M6_07
ENSG00000106258,21.0,0.0470319067056,874.511273285,M2_12+M6_07
ENSG00000143252,21.0,0.0470319067056,874.511273285,M2_12+M6_07
ENSG00000183808,21.0,0.0470319067056,874.511273285,M2_12+M6_07
ENSG00000213281,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000181929,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000234647,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000132275,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000227637,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000163728,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000158092,16.0,0.0472877772384,879.268929971,M2_12+M6_07
ENSG00000156299,19.0,0.0473160157791,879.793997396,M2_12+M6_07
ENSG00000185722,19.0,0.0473160157791,879.793997396,M2_12+M6_07
ENSG00000097096,19.0,0.0473160157791,879.793997396,M2_12+M6_07
ENSG00000184305,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000069712,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000135447,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000120685,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000067057,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000064703,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000228214,24.0,0.0473767368343,880.923044697,M2_12+M6_07
ENSG00000109920,17.0,0.0474280345806,881.876874992,M2_12+M6_07
ENSG00000145103,17.0,0.0474280345806,881.876874992,M2_12+M6_07
ENSG00000161547,16.0,0.04758936154,884.876588475,M2_12+M6_07
ENSG00000248329,16.0,0.04758936154,884.876588475,M2_12+M6_07
ENSG00000091536,16.0,0.04758936154,884.876588475,M2_12+M6_07
ENSG00000254366,16.0,0.04758936154,884.876588475,M2_12+M6_07
ENSG00000157833,16.0,0.04758936154,884.876588475,M2_12+M6_07
ENSG00000188687,16.0,0.04758936154,884.876588475,M2_12+M6_07
ENSG00000270165,16.0,0.0478506390052,889.734781663,M2_12+M6_07
ENSG00000204909,16.0,0.0478506390052,889.734781663,M2_12+M6_07
ENSG00000046651,16.0,0.0478506390052,889.734781663,M2_12+M6_07
ENSG00000261602,16.0,0.0478506390052,889.734781663,M2_12+M6_07
ENSG00000168116,16.0,0.0478506390052,889.734781663,M2_12+M6_07
ENSG00000259334,16.0,0.0478506390052,889.734781663,M2_12+M6_07
ENSG00000183172,16.0,0.0480745178302,893.897584536,M2_12+M6_07
ENSG00000264739,16.0,0.0480745178302,893.897584536,M2_12+M6_07
ENSG00000263466,16.0,0.0480745178302,893.897584536,M2_12+M6_07
ENSG00000142149,16.0,0.0480745178302,893.897584536,M2_12+M6_07
ENSG00000143498,16.0,0.0480745178302,893.897584536,M2_12+M6_07
ENSG00000259002,16.0,0.0480745178302,893.897584536,M2_12+M6_07
ENSG00000179979,18.0,0.0481326207728,894.977950649,M2_12+M6_07
ENSG00000135835,18.0,0.0481326207728,894.977950649,M2_12+M6_07
ENSG00000174093,18.0,0.0481326207728,894.977950649,M2_12+M6_07
ENSG00000170949,17.0,0.0481946951203,896.132161067,M2_12+M6_07
ENSG00000135049,17.0,0.0481946951203,896.132161067,M2_12+M6_07
ENSG00000156639,16.0,0.0482638993114,897.418943797,M2_12+M6_07
ENSG00000107874,16.0,0.0482638993114,897.418943797,M2_12+M6_07
ENSG00000133246,16.0,0.0482638993114,897.418943797,M2_12+M6_07
ENSG00000135374,16.0,0.0482638993114,897.418943797,M2_12+M6_07
ENSG00000163479,16.0,0.0482638993114,897.418943797,M2_12+M6_07
ENSG00000157741,16.0,0.0482638993114,897.418943797,M2_12+M6_07
ENSG00000254431,16.0,0.0484216781437,900.352683403,M2_12+M6_07
ENSG00000160392,16.0,0.0484216781437,900.352683403,M2_12+M6_07
ENSG00000253679,16.0,0.0484216781437,900.352683403,M2_12+M6_07
ENSG00000258881,16.0,0.0484216781437,900.352683403,M2_12+M6_07
ENSG00000260528,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000114902,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000186472,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000078043,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000136522,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000085832,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000082805,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000149054,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000214021,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000270820,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000180432,16.0,0.0485507429712,902.752514806,M2_12+M6_07
ENSG00000106263,20.0,0.048626149576,904.154625217,M2_12+M6_07
ENSG00000169221,20.0,0.048626149576,904.154625217,M2_12+M6_07
ENSG00000265618,16.0,0.0486539770959,904.67205012,M2_12+M6_07
ENSG00000198707,16.0,0.0486539770959,904.67205012,M2_12+M6_07
ENSG00000167721,16.0,0.0486539770959,904.67205012,M2_12+M6_07
ENSG00000087074,16.0,0.0486539770959,904.67205012,M2_12+M6_07
ENSG00000271975,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000176293,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000258559,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000125166,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000165972,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000110066,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000152439,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000135241,16.0,0.0487342592679,906.164816828,M2_12+M6_07
ENSG00000137135,16.0,0.0487944644994,907.284272902,M2_12+M6_07
ENSG00000255867,16.0,0.0487944644994,907.284272902,M2_12+M6_07
ENSG00000151694,16.0,0.0487944644994,907.284272902,M2_12+M6_07
ENSG00000129824,16.0,0.0487944644994,907.284272902,M2_12+M6_07
ENSG00000258323,16.0,0.0487944644994,907.284272902,M2_12+M6_07
ENSG00000220891,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000179010,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000198131,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000249915,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000173674,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000173598,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000240907,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000257103,16.0,0.0488374648551,908.083821516,M2_12+M6_07
ENSG00000168610,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000258450,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000141431,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000083799,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000196345,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000149311,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000184047,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000167461,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000265356,16.0,0.0488661301856,908.616824672,M2_12+M6_07
ENSG00000261061,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000185049,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000096092,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000213445,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000258891,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000185651,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000260167,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000119547,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000267559,16.0,0.0488833287778,908.936615295,M2_12+M6_07
ENSG00000133131,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000117877,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000155380,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000119231,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000100418,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000184432,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000264812,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000100612,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000267100,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000132507,16.0,0.0488919279031,909.09650743,M2_12+M6_07
ENSG00000198692,19.0,0.0488925456052,909.107992983,M2_12+M6_07
ENSG00000176771,19.0,0.0488925456052,909.107992983,M2_12+M6_07
ENSG00000134058,19.0,0.0488925456052,909.107992983,M2_12+M6_07
ENSG00000175470,19.0,0.0488925456052,909.107992983,M2_12+M6_07
ENSG00000084628,17.0,0.0488939659226,909.134402365,M2_12+M6_07
ENSG00000189149,17.0,0.0488939659226,909.134402365,M2_12+M6_07
ENSG00000054523,16.0,0.0488947942528,909.149804337,M2_12+M6_07
ENSG00000108953,16.0,0.0488947942528,909.149804337,M2_12+M6_07
ENSG00000188529,16.0,0.0488947942528,909.149804337,M2_12+M6_07
ENSG00000156467,16.0,0.0488947942528,909.149804337,M2_12+M6_07
ENSG00000104722,16.0,0.0488947942528,909.149804337,M2_12+M6_07
ENSG00000090266,16.0,0.0488947942528,909.149804337,M2_12+M6_07
